סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,
17,10037,אשדוד,70,109.5,80,0,538,345,3,342,4,24,2,0,0,0,4,0,3,0,0,0,0,0,0,13,41,146,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,2,0,0,0,23,24,
17,10038,אשדוד,70,114.1,63,0,576,345,1,344,14,19,4,0,0,0,9,0,1,0,0,0,0,0,1,29,27,128,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,39,22,
17,10039,אשדוד,70,114.2,63,0,576,342,2,340,7,25,1,0,1,0,12,0,4,0,0,0,0,0,0,24,35,140,4,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,
17,10040,אשדוד,70,114.3,63,0,576,331,0,331,11,32,0,0,0,0,8,0,2,0,0,0,0,0,0,30,29,126,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,
17,10041,אשדוד,70,114.4,63,0,574,311,1,310,13,18,0,0,0,0,10,0,0,0,0,0,0,0,0,24,39,93,2,0,0,0,0,65,0,0,0,0,0,0,0,0,0,2,0,0,0,23,21,
17,10042,אשדוד,70,119.1,38,0,562,344,1,343,9,22,5,0,0,0,12,1,3,0,0,0,0,0,0,13,37,127,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,
17,10043,אשדוד,70,119.2,38,0,562,354,0,354,10,13,5,0,0,0,7,1,4,0,0,0,0,0,0,14,52,136,5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,33,22,
17,10044,אשדוד,70,119.3,38,0,562,370,0,370,10,31,2,0,0,0,9,0,1,0,0,0,0,0,0,21,42,140,8,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,28,26,
17,10045,אשדוד,70,119.4,38,0,559,352,1,351,7,20,0,0,0,0,5,0,5,0,0,1,0,0,0,29,65,106,7,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,
17,10046,אשדוד,70,120.1,48,0,581,348,1,347,7,17,1,0,0,0,9,0,8,0,0,0,0,0,0,22,13,164,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,
17,10047,אשדוד,70,120.2,48,0,581,377,3,374,7,23,12,0,0,0,9,0,7,0,0,0,0,0,0,17,28,173,3,0,0,0,1,48,0,0,0,0,0,0,0,0,1,0,0,0,0,27,18,
17,10048,אשדוד,70,120.3,48,0,581,373,1,372,14,21,5,0,0,0,10,0,4,0,0,0,0,0,1,27,31,166,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,22,19,
17,10049,אשדוד,70,120.4,48,0,581,350,1,349,7,16,0,0,1,0,6,0,3,1,0,0,0,0,0,27,35,147,4,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,27,23,
17,10050,אשדוד,70,120.5,48,0,577,351,2,349,10,14,2,0,0,0,5,0,4,0,0,0,0,0,1,30,41,145,8,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,18,20,
17,10051,אשדוד,70,124,41,0,507,311,1,310,2,18,4,0,0,0,4,0,2,0,0,0,0,0,0,7,114,70,2,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,
17,10052,אשדוד,70,125,37,0,552,338,5,333,3,7,6,0,0,0,2,0,2,0,0,0,0,0,0,3,159,60,2,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,
17,10053,אשדוד,70,126,41,0,497,350,2,348,5,23,1,0,0,0,25,0,4,0,0,0,0,0,0,14,33,133,5,0,1,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,61,17,
17,10054,אשדוד,70,127,37,0,618,429,1,428,4,14,18,0,1,0,26,0,2,0,0,0,0,0,0,11,33,126,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,
17,10055,אשדוד,70,128,39,0,609,353,2,351,6,23,5,0,0,0,4,0,4,0,0,0,0,0,0,6,133,88,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,15,17,
17,10056,אשדוד,70,129,37,0,504,399,4,395,3,17,56,0,0,0,49,0,0,0,0,0,0,0,0,3,5,80,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,161,9,
17,10057,אשדוד,70,130,39,0,464,313,4,309,2,18,15,0,0,0,6,0,6,0,0,0,0,0,0,0,88,59,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,52,19,
17,10058,אשדוד,70,131,29,0,624,358,2,356,8,13,0,0,0,0,6,0,3,0,0,0,0,0,0,6,122,97,4,0,0,0,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,21,21,
17,10059,אשדוד,70,132,29,0,590,376,4,372,5,11,0,0,0,0,1,0,7,0,0,0,0,0,0,7,146,93,3,0,1,0,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,14,25,
17,10060,אשדוד,70,133,29,0,563,340,4,336,5,19,1,1,0,0,14,1,3,0,0,0,0,0,0,12,74,102,4,0,1,0,0,56,0,0,0,0,0,0,0,0,0,2,0,0,0,25,16,
17,10061,אשדוד,70,134.1,44,0,580,356,3,353,4,22,0,0,0,0,7,0,3,0,0,0,0,0,0,2,106,106,2,0,0,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0,0,13,22,
17,10062,אשדוד,70,134.2,44,0,580,343,4,339,5,14,2,1,0,0,8,0,2,0,0,0,0,1,0,7,108,99,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,
17,10063,אשדוד,70,134.3,44,0,580,315,2,313,4,18,2,0,0,0,2,0,3,0,0,0,0,0,0,4,103,81,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,19,20,
17,10064,אשדוד,70,134.4,44,0,577,344,2,342,10,14,1,0,0,0,3,0,6,0,0,0,0,0,0,8,125,102,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,13,18,
17,10065,אשדוד,70,138,91,0,556,351,0,351,6,23,0,0,0,0,10,0,5,0,0,0,0,0,0,22,88,110,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,12,28,
17,10066,אשדוד,70,142.1,53,0,635,375,1,374,8,26,3,0,0,0,9,1,4,0,0,0,0,0,0,12,102,79,7,0,0,0,0,68,0,0,0,0,0,1,0,0,0,3,0,0,0,20,31,
17,10067,אשדוד,70,142.2,53,0,635,352,2,350,5,19,0,0,0,0,6,0,1,0,0,0,0,0,1,4,122,84,1,0,0,0,0,68,0,0,0,0,0,0,0,0,0,1,0,0,0,12,26,
17,10068,אשדוד,70,142.3,53,0,635,401,2,399,7,24,2,0,0,0,3,0,2,0,0,0,0,0,0,9,143,92,5,0,0,0,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,15,15,
17,10069,אשדוד,70,143.1,23,0,622,391,5,386,4,12,1,0,0,0,3,0,6,0,0,0,0,0,0,11,147,79,2,0,0,0,0,78,2,1,0,0,0,1,0,0,0,1,0,0,0,8,30,
17,10070,אשדוד,70,143.2,23,0,622,376,8,368,3,21,0,0,0,0,2,0,5,0,0,0,0,0,0,10,135,89,4,0,0,0,0,65,0,0,0,0,0,0,0,0,0,2,0,0,0,5,27,
17,10071,אשדוד,70,143.3,23,0,622,377,0,377,2,11,2,0,0,0,2,0,2,0,0,0,0,0,0,8,153,81,6,0,0,0,0,72,0,1,0,0,0,0,0,0,0,1,0,0,0,3,33,
17,10072,אשדוד,70,143.4,23,0,622,391,2,389,6,20,2,0,0,0,0,0,1,0,0,0,0,0,0,6,151,90,4,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,7,22,
17,10073,אשדוד,70,147.1,42,0,494,292,2,290,4,16,1,0,0,0,5,0,2,0,0,0,0,1,0,3,76,88,2,0,0,0,0,54,0,0,0,0,0,0,0,1,0,3,0,0,0,12,22,
17,10074,אשדוד,70,147.2,42,0,494,304,2,302,5,10,2,1,0,0,1,0,0,0,0,0,0,0,0,5,109,78,2,0,0,0,0,52,0,2,0,0,0,0,0,0,0,1,0,0,0,6,28,
17,10075,אשדוד,70,147.3,42,0,494,317,1,316,11,13,2,1,0,0,3,0,0,0,0,0,0,0,0,6,80,100,1,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,10,19,
17,10076,אשדוד,70,147.4,42,0,494,305,1,304,3,20,0,0,0,0,6,0,5,0,0,0,0,0,0,1,106,69,0,1,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,8,22,
17,10077,אשדוד,70,150.1,60,0,528,344,1,343,7,32,0,0,0,0,13,0,3,0,0,0,0,1,1,11,67,115,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,17,31,
17,10078,אשדוד,70,150.2,60,0,528,365,3,362,7,20,1,0,0,0,8,0,3,0,0,0,0,0,0,16,97,86,3,0,0,0,0,69,0,0,0,0,0,0,0,2,0,5,0,0,0,15,30,
17,10079,אשדוד,70,150.3,60,0,528,348,1,347,9,18,1,0,1,0,7,0,1,0,0,0,0,0,0,35,71,113,5,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,25,18,
17,10080,אשדוד,70,150.4,60,0,528,359,2,357,7,20,4,0,0,0,4,0,3,0,0,0,0,0,0,12,94,107,3,0,0,0,0,72,0,0,0,0,0,0,1,0,0,0,0,0,0,8,22,
17,10081,אשדוד,70,150.5,60,0,527,335,2,333,9,17,2,0,0,0,6,1,1,0,1,0,0,0,0,10,108,88,1,1,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,
17,10082,אשדוד,70,151,29,0,553,319,4,315,7,10,1,0,0,0,4,0,2,0,0,0,0,0,0,4,123,83,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,4,15,
17,10083,אשדוד,70,152,91,0,627,392,3,389,4,15,3,0,0,0,13,0,1,0,0,0,0,0,0,14,95,121,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,44,22,
17,10084,אשדוד,70,154,30,0,573,398,2,396,9,28,5,0,0,0,9,0,2,0,0,0,0,0,0,16,86,136,1,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,26,18,
17,10085,אשדוד,70,155.1,61,0,333,237,1,236,8,25,1,0,0,0,11,0,0,0,0,0,0,0,0,3,52,80,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,
17,10086,אשדוד,70,155.2,61,0,332,216,0,216,3,15,2,0,0,0,8,0,1,0,0,0,0,0,0,7,49,75,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,
17,10087,אשדוד,70,158,30,0,584,362,4,358,4,10,3,0,0,0,10,0,7,0,0,0,0,0,0,14,105,118,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,3,0,0,0,12,19,
17,10088,אשדוד,70,159.1,69,1,642,387,2,385,5,24,1,0,0,0,7,0,2,0,0,0,0,0,0,11,100,116,1,0,0,0,0,49,0,0,1,0,0,0,0,0,0,2,0,0,0,56,10,
17,10089,אשדוד,70,159.2,69,0,641,373,3,370,5,16,4,0,0,0,4,1,2,0,0,0,0,0,0,9,118,83,1,0,0,0,0,45,0,0,0,0,0,1,0,0,0,4,0,0,0,54,23,
17,10090,אשדוד,70,160.1,55,1,496,249,0,249,1,8,27,0,0,0,6,0,3,0,0,0,0,0,0,13,41,66,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,30,13,
17,10091,אשדוד,70,160.2,55,0,496,249,4,245,3,10,19,0,0,0,10,0,2,0,0,0,0,0,0,16,61,71,1,0,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,0,0,17,11,
17,10092,אשדוד,70,160.3,55,0,496,248,2,246,3,4,19,0,0,0,2,0,0,0,0,0,0,0,0,11,73,59,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,34,10,
17,10093,אשדוד,70,160.4,55,0,495,262,2,260,3,6,30,0,0,0,10,0,0,0,0,0,0,0,1,4,72,74,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,
17,10094,אשדוד,70,163,99,0,605,441,3,438,9,28,6,0,0,0,19,0,2,0,0,1,0,0,0,10,44,185,2,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,
17,10095,אשדוד,70,164,57,0,621,384,2,382,11,26,0,0,0,0,6,0,6,0,0,0,0,0,0,28,42,168,4,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,33,23,
17,10096,אשדוד,70,166.1,56,0,583,374,2,372,6,16,0,0,0,0,20,0,2,0,0,0,0,0,1,10,54,145,1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,
17,10097,אשדוד,70,166.2,56,0,583,344,5,339,2,22,4,0,0,0,20,0,2,0,0,0,0,0,0,7,62,115,2,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,26,24,
17,10098,אשדוד,70,166.3,56,0,583,338,1,337,9,19,4,0,0,0,3,0,1,0,0,0,0,0,0,10,82,116,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,23,19,
17,10099,אשדוד,70,166.4,56,0,583,340,1,339,10,17,2,0,0,0,6,0,8,0,0,0,0,0,0,9,81,108,2,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,10,25,
17,10100,אשדוד,70,166.5,56,0,583,328,1,327,9,24,1,0,0,1,6,0,0,1,0,0,0,0,1,3,101,82,2,0,2,0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,10,20,
17,10101,אשדוד,70,168,57,0,593,385,5,380,6,28,0,0,0,0,12,0,4,0,0,0,0,0,0,14,86,125,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,24,27,
17,10102,אשדוד,70,188,100,0,543,370,1,369,5,23,1,0,0,0,10,0,2,0,0,0,0,0,1,9,79,114,5,0,0,0,0,75,2,0,0,0,0,1,0,0,0,0,0,0,0,14,28,
17,10103,אשדוד,70,189,37,0,528,309,2,307,4,15,1,0,0,0,3,0,5,0,0,0,0,0,1,4,137,56,3,0,0,0,1,48,0,0,0,0,0,0,0,0,0,1,0,0,0,12,16,
17,10104,אשדוד,70,190,41,0,587,359,1,358,4,16,1,1,0,0,6,0,3,0,0,0,0,0,1,4,148,57,5,0,0,0,0,56,0,0,0,0,1,0,0,0,0,3,0,0,0,17,35,
17,10105,אשדוד,70,191,39,0,566,410,1,409,4,36,5,1,0,0,38,0,4,0,0,0,0,0,0,21,28,124,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,91,12,
17,10106,אשדוד,70,192,37,0,580,373,3,370,0,14,7,0,0,1,5,0,1,0,0,0,0,0,0,3,127,66,5,0,0,0,1,56,0,0,0,0,0,0,0,0,0,1,0,0,0,58,25,
17,10107,אשדוד,70,193,41,0,538,308,2,306,1,14,3,0,0,0,4,0,5,0,0,0,0,0,0,2,129,60,0,0,0,0,0,61,0,0,0,0,0,0,0,1,0,4,0,0,0,13,9,
17,10108,אשדוד,70,194,39,0,534,368,4,364,8,20,7,0,0,0,32,0,3,0,0,0,0,0,0,7,14,90,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,147,10,
17,10109,אשדוד,70,197,7,0,568,364,4,360,4,15,2,0,0,0,6,0,2,0,0,0,0,0,0,10,98,89,2,0,0,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,43,47,
17,10110,אשדוד,70,199.1,52,1,591,430,1,429,8,40,3,0,0,0,17,0,3,0,0,0,0,0,0,43,7,212,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,
17,10111,אשדוד,70,199.2,52,0,591,417,1,416,11,27,1,0,0,0,19,0,7,0,0,0,0,0,0,56,17,163,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,
17,10112,אשדוד,70,199.3,52,0,591,428,1,427,7,20,4,1,0,0,13,0,7,0,0,0,0,0,0,41,13,187,2,0,0,0,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,43,38,
17,10113,אשדוד,70,199.4,52,1,591,373,0,373,11,33,2,0,0,0,9,0,2,0,0,0,0,0,0,46,5,127,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,50,27,
17,10114,אשדוד,70,199.5,52,1,587,413,1,412,12,27,0,0,0,0,16,0,3,0,0,0,0,0,0,53,17,177,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,23,21,
17,10115,אשדוד,70,203.1,64,0,579,409,1,408,12,31,0,0,0,0,16,0,0,0,0,0,0,0,0,19,21,191,3,0,0,0,0,52,1,0,0,0,0,0,0,0,0,3,0,0,0,39,20,
17,10116,אשדוד,70,203.2,64,0,579,388,0,388,15,33,4,0,0,0,15,0,5,0,0,0,0,0,0,37,22,145,5,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,
17,10117,אשדוד,70,203.3,64,0,579,412,0,412,13,35,0,1,0,0,17,0,4,0,0,0,1,0,0,24,27,160,3,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,35,30,
17,10118,אשדוד,70,203.4,64,0,579,418,2,416,16,32,0,0,0,0,6,0,1,0,0,0,0,0,0,21,18,181,6,0,0,0,0,82,0,0,0,0,0,0,0,0,0,2,0,0,0,30,21,
17,10119,אשדוד,70,203.5,64,0,579,423,7,416,10,36,1,0,0,0,9,0,3,0,0,0,0,0,0,30,31,149,5,0,0,0,0,84,0,0,0,0,0,0,0,0,0,2,0,0,0,21,35,
17,10120,אשדוד,70,203.6,64,0,578,410,1,409,9,35,4,0,0,0,14,1,3,0,0,0,0,0,0,22,66,116,7,0,0,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,0,16,33,
17,10121,אשדוד,70,207.1,28,0,590,379,1,378,11,34,0,0,0,0,13,0,7,0,0,0,0,0,0,24,16,167,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,40,25,
17,10122,אשדוד,70,207.2,28,0,590,348,5,343,15,21,4,1,0,0,19,0,1,0,0,0,0,0,0,26,22,150,6,0,0,0,0,33,0,0,0,0,0,0,0,0,1,2,0,0,0,25,17,
17,10123,אשדוד,70,207.3,28,0,588,336,3,333,10,22,0,1,0,0,16,0,5,0,0,0,0,0,0,11,30,144,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,25,16,
17,10124,אשדוד,70,211.1,79,0,545,330,3,327,1,7,105,1,0,0,7,0,1,0,0,0,0,0,0,11,24,73,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,82,5,
17,10125,אשדוד,70,211.2,79,0,545,379,1,378,4,7,178,0,0,0,9,0,0,0,0,0,0,0,0,6,27,53,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,78,3,
17,10126,אשדוד,70,211.3,79,0,545,350,2,348,1,6,141,0,0,0,13,0,1,0,0,0,0,0,1,10,15,57,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,82,13,
17,10127,אשדוד,70,211.4,79,0,545,364,6,358,0,2,165,0,0,0,6,0,0,0,0,0,0,0,0,0,22,36,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,115,3,
17,10128,אשדוד,70,211.5,79,1,545,366,3,363,3,12,178,0,0,1,5,0,0,0,0,0,0,0,0,9,25,59,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,60,4,
17,10129,אשדוד,70,211.6,79,0,544,392,3,389,2,6,231,0,1,0,10,0,0,0,0,0,0,0,0,3,22,28,2,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,68,2,
17,10130,אשדוד,70,212,78,0,548,453,1,452,0,0,313,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129,0,
17,10131,אשדוד,70,213,1,0,525,190,1,189,0,4,7,0,0,0,6,0,0,0,0,0,0,0,0,6,44,65,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,
17,10132,אשדוד,70,214.1,2,0,601,285,2,283,8,9,5,0,1,0,7,0,1,0,0,0,0,0,1,16,43,134,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,30,9,
17,10133,אשדוד,70,214.2,2,0,601,287,7,280,6,20,1,0,0,0,7,0,1,0,0,0,0,0,0,14,49,108,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,33,6,
17,10134,אשדוד,70,214.3,2,0,601,257,5,252,2,12,4,0,0,0,5,0,0,0,0,0,0,0,0,7,48,85,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,27,22,
17,10135,אשדוד,70,220.1,73,1,617,430,3,427,6,32,0,0,0,0,14,0,2,0,0,0,0,0,0,23,29,188,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,3,0,0,0,50,19,
17,10136,אשדוד,70,220.2,73,0,617,429,6,423,7,33,1,3,0,0,17,0,3,0,0,0,0,0,0,15,39,191,1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,
17,10137,אשדוד,70,220.3,73,0,617,414,5,409,4,37,2,0,0,0,12,0,4,0,0,0,0,0,0,17,39,155,2,0,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,
17,10138,אשדוד,70,220.4,73,0,617,432,3,429,10,37,3,0,0,0,14,0,3,0,0,0,0,0,0,24,45,162,6,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,
17,10139,אשדוד,70,220.5,73,0,617,417,2,415,8,39,2,0,0,0,10,0,2,0,0,0,0,0,0,8,74,143,5,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,
17,10140,אשדוד,70,220.6,73,0,616,421,3,418,3,30,3,0,0,0,6,0,3,0,0,0,0,0,0,15,63,154,2,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,
17,10141,אשדוד,70,222,76,0,461,302,2,300,6,24,1,1,0,0,11,0,1,0,0,0,0,0,0,15,28,123,3,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,32,22,
17,10142,אשדוד,70,225,85,0,629,461,1,460,10,42,0,0,0,0,21,0,2,0,0,0,0,0,0,28,42,177,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,2,0,0,0,59,21,
17,10143,אשדוד,70,227.1,58,0,580,404,0,404,6,29,3,0,0,0,12,0,6,0,0,0,1,0,0,10,66,154,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,2,0,0,0,42,27,
17,10144,אשדוד,70,227.2,58,1,580,377,1,376,3,23,3,0,0,0,8,1,1,0,0,0,0,0,0,10,94,138,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,29,23,
17,10145,אשדוד,70,227.3,58,0,580,357,2,355,4,21,5,0,0,0,9,0,10,0,0,0,0,0,0,10,84,132,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,26,13,
17,10146,אשדוד,70,227.4,58,0,580,370,1,369,5,23,2,0,0,0,10,0,10,0,0,0,0,0,0,8,66,151,1,0,1,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,26,14,
17,10147,אשדוד,70,227.5,58,0,580,375,2,373,5,21,2,0,0,0,10,0,4,0,0,0,0,0,0,17,78,130,4,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,
17,10148,אשדוד,70,227.6,58,0,578,380,2,378,4,18,0,0,0,0,8,0,3,0,0,0,0,0,0,26,80,117,3,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,
17,10149,אשדוד,70,228.1,59,0,598,364,3,361,10,15,0,0,0,0,14,0,0,0,0,0,0,0,0,8,47,151,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,50,29,
17,10150,אשדוד,70,228.2,59,0,598,350,2,348,6,24,2,0,0,0,4,0,7,0,0,0,0,0,0,17,82,115,2,0,0,0,0,38,0,0,0,0,0,0,0,0,1,3,0,0,0,34,13,
17,10151,אשדוד,70,228.3,59,0,598,325,4,321,5,26,3,0,0,0,5,0,4,0,0,0,0,0,0,10,45,125,2,0,0,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,0,30,23,
17,10152,אשדוד,70,228.4,59,0,598,355,2,353,2,21,8,0,0,0,12,0,2,0,0,0,0,0,0,8,58,120,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,39,32,
17,10153,אשדוד,70,228.5,59,0,598,364,0,364,10,26,0,0,0,0,5,0,5,0,0,0,0,0,0,3,85,103,1,0,0,0,1,80,0,0,0,0,0,0,0,0,0,3,0,0,0,27,15,
17,10154,אשדוד,70,231,57,0,638,364,1,363,6,27,2,0,0,0,6,0,3,0,0,0,0,1,0,23,49,174,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,15,12,
17,10155,אשדוד,70,234,57,0,611,389,0,389,4,23,0,0,0,0,14,0,5,0,0,0,0,0,0,12,74,149,5,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,17,24,
17,10156,אשדוד,70,236,22,0,528,339,1,338,6,19,2,0,0,0,6,0,2,1,0,0,0,0,0,17,53,131,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,32,21,
17,10157,אשדוד,70,237.1,86,0,530,385,2,383,5,19,5,0,0,0,15,1,3,0,0,0,0,0,0,6,43,174,3,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,48,31,
17,10158,אשדוד,70,237.2,86,0,530,337,0,337,3,19,2,0,0,0,16,0,3,0,0,1,0,0,0,5,42,123,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,
17,10159,אשדוד,70,237.3,86,0,530,346,2,344,9,24,0,0,0,0,12,0,3,0,0,0,0,0,0,18,40,111,4,0,1,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,35,35,
17,10160,אשדוד,70,237.4,86,0,530,317,1,316,3,26,4,1,0,0,8,0,3,0,0,0,0,0,0,17,49,118,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,34,18,
17,10161,אשדוד,70,237.5,86,0,529,339,2,337,9,21,1,0,0,0,8,0,1,0,0,0,0,1,0,5,73,113,3,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,
17,10162,אשדוד,70,244,85,0,625,420,1,419,10,23,1,0,0,0,16,0,2,0,0,0,0,0,0,8,30,211,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,
17,10163,אשדוד,70,245,85,0,610,455,1,454,6,42,1,0,0,0,19,0,3,0,0,0,0,0,0,25,36,169,2,0,0,0,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,52,44,
17,10164,אשדוד,70,246.1,14,1,473,335,5,330,2,6,181,0,0,0,2,0,0,0,0,2,0,0,0,13,1,61,0,0,0,2,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,47,5,
